,Row ID,Order Date,Contact Name,Country,City,Continent,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Sub_Discount,Profit,Outlier_Type,Ratio Profit
128,129,2022-11-07,Victor Short,United States,New York City,America,NAMER,Prudential Financial,1078,Finance,Enterprise,FinanceHub,JJPL720VAS,81.424,2,20.0,Lower,-9.1602,No Outlier,-11.249999999999998
129,130,2022-11-07,Victor Short,United States,New York City,America,NAMER,Prudential Financial,1078,Finance,Enterprise,SaaS Connector Pack,8YKVWCUJ4E,238.56,3,0.0,Normal Price,26.2416,No Outlier,10.999999999999998
130,131,2023-02-03,Austin Newman,Mexico,Mexico City,America,LATAM,Banco Santander,1101,Finance,Strategic,Site Analytics,6JGGI7ZZ6I,59.97,5,40.0,Middle,-11.994,No Outlier,-20.0
131,132,2023-02-03,Austin Newman,Mexico,Mexico City,America,LATAM,Banco Santander,1101,Finance,Strategic,Support,EDMREQV8TS,78.304,2,20.0,Lower,29.364,No Outlier,37.5
132,133,2023-02-03,Austin Newman,Mexico,Mexico City,America,LATAM,Banco Santander,1101,Finance,Strategic,Storage,7WHCO2BFB0,21.456,9,20.0,Lower,6.9732,No Outlier,32.5
133,134,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,Support,PWIULJAE51,20.04,3,0.0,Normal Price,9.6192,No Outlier,48.0
134,135,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,Support,QBAIA88519,35.44,1,0.0,Normal Price,16.6568,No Outlier,47.0
135,136,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4,0.0,Normal Price,3.456,No Outlier,30.0
136,137,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2,0.0,Normal Price,1.9698,No Outlier,49.00000000000001
137,138,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.176,3,20.0,Lower,26.6616,No Outlier,35.0
138,139,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6,0.0,Normal Price,18.4464,No Outlier,28.000000000000004
139,140,2022-10-14,Rose Scott,United States,Aurora,America,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,14,0.0,Normal Price,20.6976,Positive Outlier,48.00000000000001
140,141,2022-09-06,Tim Morrison,France,Paris,Europe,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,V01FLYWRJH,82.8,2,20.0,Lower,10.35,No Outlier,12.5
141,142,2023-09-19,Harry Murray,United States,Los Angeles,America,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,ChatBot Plugin,CDKV85SBFW,8.82,3,0.0,Normal Price,2.3814,No Outlier,27.0
142,143,2023-09-19,Harry Murray,United States,Los Angeles,America,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3,0.0,Normal Price,5.1042,No Outlier,47.0
143,144,2023-09-19,Harry Murray,United States,Los Angeles,America,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,Support,ZSB20RNZ0A,143.7,3,0.0,Normal Price,68.976,No Outlier,48.00000000000001
144,145,2023-12-23,Dylan Dowd,Poland,Warsaw,Europe,EU-WEST,Comcast,1022,Communications,SMB,OneView,67FK6GLSC1,839.43,3,0.0,Normal Price,218.2518,Positive Outlier,26.0
145,146,2021-09-07,Angela Parsons,United States,Newark,America,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,671.93,7,0.0,Normal Price,20.1579,Positive Outlier,3.0000000000000004
146,147,2020-10-22,Lisa Oliver,Mexico,Monterrey,America,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.888,4,20.0,Lower,12.9096,No Outlier,13.749999999999998
147,148,2022-12-06,Joseph Duncan,Italy,Rome,Europe,EU,Walmart,1096,Retail,Strategic,Site Analytics,NKEP466WY8,384.45,11,0.0,Normal Price,103.8015,Positive Outlier,27.0
148,149,2022-12-06,Joseph Duncan,Italy,Rome,Europe,EU,Walmart,1096,Retail,Strategic,Site Analytics,KAMRWAU3DC,149.97,3,0.0,Normal Price,5.9988,No Outlier,4.0
149,150,2022-12-06,Joseph Duncan,Italy,Rome,Europe,EU,Walmart,1096,Retail,Strategic,FinanceHub,DA45FHG7IC,1951.84,8,0.0,Normal Price,585.552,Positive Outlier,30.000000000000004
150,151,2022-12-06,Joseph Duncan,Italy,Rome,Europe,EU,Walmart,1096,Retail,Strategic,ContactMatcher,1E78QQ5K6O,171.55,5,0.0,Normal Price,80.6285,Positive Outlier,47.0
151,152,2022-03-14,Paul MacDonald,Chile,Puente Alto,America,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,OneView,J54ZE9BY16,157.92,5,20.0,Lower,17.766,No Outlier,11.25
152,153,2022-03-14,Paul MacDonald,Chile,Puente Alto,America,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,0FXOEDG6KC,203.184,2,20.0,Lower,15.2388,No Outlier,7.5
153,154,2021-05-31,Gordon Graham,United States,Chicago,America,NAMER,Engie,1062,Energy,Strategic,Support,S92H6S89SR,58.38,7,0.0,Normal Price,26.271,No Outlier,45.0
154,155,2021-05-31,Gordon Graham,United States,Chicago,America,NAMER,Engie,1062,Energy,Strategic,Support,VDD4JQGM6P,105.52,4,0.0,Normal Price,48.5392,No Outlier,46.0
155,156,2021-05-31,Gordon Graham,United States,Chicago,America,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,O0V9LVLHM9,80.88,6,0.0,Normal Price,21.0288,No Outlier,26.0
156,157,2021-05-28,Sean Bower,Canada,Toronto,America,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,DTGE25IIR8,6.63,3,0.0,Normal Price,1.7901,No Outlier,27.0
157,158,2020-03-01,Anthony Sanderson,Canada,Toronto,America,NAMER,American Express,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.568,2,20.0,Lower,51.4764,No Outlier,11.25
158,159,2022-11-21,Stewart Marshall,Singapore,Singapore,Asian,APAC,Daimler,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2,0.0,Normal Price,6.8714,No Outlier,47.0
159,160,2022-11-21,Stewart Marshall,Singapore,Singapore,Asian,APAC,Daimler,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,944.93,7,0.0,Normal Price,236.2325,Positive Outlier,25.0
160,161,2022-05-12,Joanne Carr,United States,New York City,America,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1,0.0,Normal Price,2.691,No Outlier,44.99999999999999
161,162,2021-12-28,Angela Davies,France,Paris,Europe,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.384,2,20.0,Lower,1.3596,No Outlier,2.5
162,163,2022-11-17,William Alsop,New Zealand,Wellington,Asian,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0.0,Normal Price,13.348,No Outlier,47.0
163,164,2022-11-08,Owen Watson,Canada,Toronto,America,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2,20.0,Lower,9.688,No Outlier,35.0
164,165,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.936,3,20.0,Lower,2.7324,No Outlier,27.500000000000004
165,166,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,8159.952,8,40.0,Middle,-1359.992,Negative Outlier,-16.666666666666664
166,167,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.928,3,20.0,Lower,-58.6347,Negative Outlier,-21.250000000000004
167,168,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,HJ54J056IV,1740.06,9,30.0,Middle,-24.858,Positive Outlier,-1.4285714285714286
168,169,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.064,6,20.0,Lower,6.8136,No Outlier,21.25
169,170,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5,80.0,Higher,-453.849,Negative Outlier,-255.00000000000003
170,171,2020-09-08,Melanie Davidson,Japan,Osaka,Asian,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.976,3,20.0,Lower,8.9985,No Outlier,6.25
171,172,2020-08-05,Warren Forsyth,United States,New York City,America,NAMER,Chevron,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3,0.0,Normal Price,9.8418,No Outlier,46.99999999999999
172,173,2020-08-05,Warren Forsyth,United States,New York City,America,NAMER,Chevron,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2,0.0,Normal Price,53.2608,No Outlier,48.00000000000001
173,174,2020-08-05,Warren Forsyth,United States,New York City,America,NAMER,Chevron,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.144,7,20.0,Lower,21.259,No Outlier,6.25
174,175,2020-09-14,Gabrielle Ogden,Australia,Sydney,Asian,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,BTUYY86TIA,52.448,2,80.0,Higher,-131.12,Negative Outlier,-250.0
175,176,2020-09-14,Gabrielle Ogden,Australia,Sydney,Asian,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,XDWUW8RSHO,20.16,4,20.0,Lower,6.552,No Outlier,32.49999999999999
176,177,2023-04-22,Justin Randall,Japan,Tokyo,Asian,JAPN,Wells Fargo,1099,Finance,SMB,OneView,E5I8NPOZ23,97.264,4,80.0,Higher,-243.16,Negative Outlier,-250.0
177,178,2021-11-21,Anne Lee,Mexico,Monterrey,America,LATAM,Oracle,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.802,7,30.0,Middle,-11.3372,No Outlier,-2.8571428571428568
178,179,2021-11-21,Anne Lee,Mexico,Monterrey,America,LATAM,Oracle,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5,20.0,Lower,-3.7715,No Outlier,-23.75
179,180,2021-12-15,Jack Graham,United Kingdom,London,Europe,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,EIA2KSQB01,3.28,1,0.0,Normal Price,1.4104,No Outlier,43.00000000000001
180,181,2020-12-05,Sophie Henderson,Australia,Melbourne,Asian,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,XYUSCHN0YH,24.816,2,20.0,Lower,1.8612,No Outlier,7.5
181,182,2020-12-05,Sophie Henderson,Australia,Melbourne,Asian,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,CDSZP4EX56,408.744,7,20.0,Lower,76.6395,Positive Outlier,18.749999999999996
182,183,2020-11-19,Brian Short,Czech Republic,Prague,Europe,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,9ZGSKXMP33,503.96,4,0.0,Normal Price,131.0296,Positive Outlier,26.0
183,184,2020-11-19,Brian Short,Czech Republic,Prague,Europe,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,7LN8FFMCQN,149.95,5,0.0,Normal Price,41.986,No Outlier,28.000000000000004
184,185,2020-11-19,Brian Short,Czech Republic,Prague,Europe,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,9BP0PZ49A6,29.0,2,0.0,Normal Price,7.25,No Outlier,25.0
185,186,2022-11-29,Samantha Lawrence,Saudi Arabia,Riyadh,Europe,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2,0.0,Normal Price,3.4368,No Outlier,48.0
186,187,2020-08-26,Una Hudson,United States,Raleigh,America,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,60NLL1G4W3,176.8,8,0.0,Normal Price,22.984,No Outlier,13.0
187,188,2022-07-17,Kimberly North,Japan,Tokyo,Asian,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,YAJHZP6TYE,37.224,3,20.0,Lower,3.7224,No Outlier,10.0
188,189,2022-07-17,Kimberly North,Japan,Saitama,Asian,JAPN,Carrefour,1048,Retail,Strategic,Support,RO9E64T0VF,20.016,3,20.0,Lower,6.255,No Outlier,31.25
189,190,2021-10-12,Dylan Ogden,United Kingdom,London,Europe,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,7LL8W4OBLM,899.136,4,20.0,Lower,112.392,Positive Outlier,12.5
190,191,2021-10-12,Dylan Ogden,United Kingdom,London,Europe,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,6BI7IE0TFH,71.76,6,0.0,Normal Price,20.0928,No Outlier,27.999999999999996
191,192,2021-10-12,Dylan Ogden,United Kingdom,London,Europe,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,QY481QSIUX,51.84,8,0.0,Normal Price,24.8832,No Outlier,47.99999999999999
192,193,2021-10-12,Dylan Ogden,United Kingdom,London,Europe,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,L0NREOWV2Y,626.352,3,20.0,Lower,46.9764,Positive Outlier,7.5
193,194,2021-10-12,Dylan Ogden,United Kingdom,London,Europe,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,CQ58E3SHEY,19.9,5,0.0,Normal Price,6.567,No Outlier,33.0
194,195,2021-10-31,Jonathan Clark,United States,Providence,America,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0.0,Normal Price,6.7116,No Outlier,47.0
195,196,2020-03-21,Kevin Vaughan,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2,20.0,Lower,1.2038,No Outlier,16.249999999999996
196,197,2020-03-21,Kevin Vaughan,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3,20.0,Lower,1.5876,No Outlier,26.249999999999996
197,198,2023-11-07,Madeleine Smith,Argentina,Córdoba,America,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0.0,Normal Price,12.0276,No Outlier,26.0
198,199,2023-07-07,Diana Ince,France,Paris,Europe,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,YST0N15YFB,2.946,2,70.0,Higher,-2.2586,Positive Outlier,-76.66666666666666
199,200,2023-07-07,Diana Ince,France,Paris,Europe,EU-WEST,Humana,1049,Healthcare,Strategic,Support,9BA74E75KZ,16.056,3,20.0,Lower,5.8203,No Outlier,36.24999999999999
200,201,2023-06-25,Tracey Knox,Mexico,Guadalajara,America,LATAM,Gazprom,1027,Energy,SMB,Support,WMPYGW9GUM,21.744,3,20.0,Lower,6.795,No Outlier,31.25
201,202,2020-08-03,Michelle McLean,Russia,Moscow,Europe,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2,50.0,Middle,-161.875,Negative Outlier,-74.0
202,203,2020-08-03,Michelle McLean,Russia,Moscow,Europe,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1,20.0,Lower,0.2925,No Outlier,11.249999999999998
203,204,2023-12-18,Diana Bell,Japan,Aichi,Asian,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,TRYXBPE9IT,66.284,2,80.0,Higher,-178.9668,Negative Outlier,-270.0
204,205,2023-06-04,Jan Clark,South Africa,Cape Town,Europe,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,4JNB5H5I6P,35.168,7,20.0,Lower,9.6712,No Outlier,27.500000000000004
205,206,2023-12-10,Pippa Smith,United States,Oklahoma City,America,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.768,4,20.0,Lower,44.4768,No Outlier,10.0
206,207,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,America,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0.0,Normal Price,5.8744,No Outlier,6.999999999999999
207,208,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,America,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ESRJ5V8B4Y,131.98,2,0.0,Normal Price,35.6346,No Outlier,27.0
208,209,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,America,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,RAHUEV7ULW,15.92,4,0.0,Normal Price,7.4824,No Outlier,47.0
209,210,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,America,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,R7KN7FTL9U,52.29,9,0.0,Normal Price,16.2099,No Outlier,31.000000000000007
210,211,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,America,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,H5770QZB5X,91.99,1,0.0,Normal Price,3.6796,No Outlier,4.000000000000001
211,212,2021-02-09,Irene Smith,Japan,Aichi,Asian,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,0EAXVHIBR6,20.8,2,20.0,Lower,6.5,No Outlier,31.25
212,213,2021-01-02,Evan Terry,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,Q6MLHV1D9D,23.68,2,20.0,Lower,8.88,No Outlier,37.50000000000001
213,214,2021-01-02,Evan Terry,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,MU9RVQO7BD,452.45,5,50.0,Middle,-244.323,Negative Outlier,-54.0
214,215,2021-01-02,Evan Terry,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,0C52L60X3Z,62.982,3,40.0,Middle,-14.6958,No Outlier,-23.333333333333332
215,216,2021-01-02,Evan Terry,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,A8KUCPEZPR,1188.0,9,70.0,Higher,-950.4,Negative Outlier,-80.0
216,217,2021-01-02,Evan Terry,Mexico,Mexico City,America,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,K4MIGT0J7P,89.584,2,20.0,Lower,4.4792,No Outlier,5.0
217,218,2022-10-29,Bella Mackenzie,United States,New York City,America,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,DR3L61PE16,93.06,6,0.0,Normal Price,26.0568,No Outlier,27.999999999999996
218,219,2022-10-29,Bella Mackenzie,United States,New York City,America,NAMER,Allianz,1080,Finance,SMB,Site Analytics,FNZVL8CZOY,302.376,3,20.0,Lower,22.6782,No Outlier,7.500000000000001
219,220,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,Storage,B9EN58R7WP,5.584,2,20.0,Lower,1.8148,No Outlier,32.5
220,221,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,Support,FFB6L3T2IS,22.704,6,20.0,Lower,8.2302,No Outlier,36.25
221,222,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,ContactMatcher,1J2W1UFCJQ,19.776,4,70.0,Higher,-13.8432,Positive Outlier,-70.0
222,223,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,YBR5EFJKOI,72.704,4,20.0,Lower,19.0848,No Outlier,26.250000000000007
223,224,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,Big Ol Database,H63FM8UBRU,479.988,4,70.0,Higher,-383.9904,Negative Outlier,-80.0
224,225,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,America,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,4HR8HNDZF8,27.168,2,20.0,Lower,2.7168,No Outlier,10.0
225,226,2021-08-09,Joe Ross,Brazil,São Paulo,America,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,H34S0DBPAR,2.2,1,0.0,Normal Price,0.968,No Outlier,43.99999999999999
226,227,2021-08-09,Joe Ross,Brazil,São Paulo,America,LATAM,Wells Fargo,1099,Finance,Strategic,ContactMatcher,EAQ6SYJI8V,622.45,5,0.0,Normal Price,136.939,Positive Outlier,21.999999999999996
227,228,2021-08-09,Joe Ross,Brazil,São Paulo,America,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,2LTTK4BDBQ,21.98,1,0.0,Normal Price,0.2198,No Outlier,1.0
228,229,2021-02-28,Carolyn Murray,South Africa,Johannesburg,Europe,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,GYUSGDVAEB,161.568,2,20.0,Lower,-28.2744,No Outlier,-17.5
229,230,2021-02-28,Carolyn Murray,South Africa,Johannesburg,Europe,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,NRQQF2MR32,389.696,8,20.0,Lower,43.8408,No Outlier,11.25
230,231,2020-09-13,Lily Paterson,Sweden,Stockholm,Europe,NOR,Carrefour,1048,Retail,Strategic,ContactMatcher,5XIQUAR79S,18.648,7,70.0,Higher,-12.432,Positive Outlier,-66.66666666666667
231,232,2023-04-08,Bernadette Nolan,Germany,Cologne,Europe,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,AALPQA6FDS,233.86,2,45.0,Middle,-102.048,Negative Outlier,-43.63636363636363
232,233,2023-04-08,Bernadette Nolan,Germany,Cologne,Europe,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,6HNY3O34ZS,620.6145,3,45.0,Middle,-248.2458,Negative Outlier,-40.0
233,234,2023-04-08,Bernadette Nolan,Germany,Cologne,Europe,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,EUFWN4YNB1,5.328,2,70.0,Higher,-3.552,Positive Outlier,-66.66666666666666
234,235,2023-04-08,Bernadette Nolan,Germany,Cologne,Europe,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,SaaS Connector Pack,D1EECPPCOU,258.072,3,20.0,Lower,0.0,No Outlier,0.0
235,236,2023-04-08,Bernadette Nolan,Germany,Cologne,Europe,EU-WEST,Royal Dutch Shell,1031,Energy,Enterprise,Data Smasher,PSFTOH6O16,617.976,3,20.0,Lower,-7.7247,Positive Outlier,-1.25
236,237,2023-11-13,William Skinner,United States,Rochester,America,NAMER,Merck,1064,Healthcare,Strategic,Support,L1SD510UOR,10.56,2,0.0,Normal Price,4.752,No Outlier,44.99999999999999
237,238,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,Support,58Z3DEHT2X,25.92,5,20.0,Lower,9.396,No Outlier,36.25
238,239,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,U949LTVPO5,419.68,5,60.0,Higher,-356.728,Negative Outlier,-85.0
239,240,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,B9GV31WCD4,11.688,3,60.0,Higher,-4.6752,Positive Outlier,-40.0
240,241,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,Site Analytics,Z52JWS0KBL,31.984,2,20.0,Lower,11.1944,No Outlier,35.0
241,242,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,ContactMatcher,LD5XKVG1A5,177.225,5,50.0,Middle,-120.513,Negative Outlier,-68.0
242,243,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,SaaS Connector Pack,7F46Z1DTRS,4.044,3,60.0,Higher,-2.8308,Positive Outlier,-70.0
243,244,2022-06-05,Trevor Langdon,Australia,Sydney,Asian,ANZ,Target,1085,Retail,SMB,ChatBot Plugin,9HOSX2C2WJ,7.408,2,20.0,Lower,1.2038,No Outlier,16.249999999999996
244,245,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Europe,EU-WEST,Airbus,1030,Manufacturing,Enterprise,FinanceHub,P99Y8YV8KT,2001.86,7,0.0,Normal Price,580.5394,Positive Outlier,29.000000000000004
245,246,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Europe,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Marketing Suite - Gold,EEFJ1VZ7W3,166.72,2,0.0,Normal Price,41.68,No Outlier,25.0
246,247,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Europe,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,IAD2NLBI5E,47.88,6,0.0,Normal Price,23.94,No Outlier,50.0
247,248,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Europe,EU-WEST,Airbus,1030,Manufacturing,Enterprise,OneView,3VV8W7NWLL,1503.25,5,0.0,Normal Price,496.0725,Positive Outlier,33.0
248,249,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Europe,EU-WEST,Airbus,1030,Manufacturing,Enterprise,Support,3ONJJHTCT1,25.92,4,0.0,Normal Price,12.4416,No Outlier,47.99999999999999
249,250,2022-12-11,Vanessa Davidson,United States,Los Angeles,America,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,U4RHJ0Q5OZ,321.568,2,20.0,Lower,28.1372,No Outlier,8.75
250,251,2022-09-12,Penelope Nash,United States,Seattle,America,NAMER,Home Depot,1047,Retail,SMB,Support,P109IO0IJP,7.61,1,0.0,Normal Price,3.5767,No Outlier,47.0
251,252,2022-09-12,Penelope Nash,United States,Seattle,America,NAMER,Home Depot,1047,Retail,SMB,Data Smasher,4LV39UJCC2,3347.37,13,0.0,Normal Price,636.0003,Positive Outlier,19.000000000000004
252,253,2022-12-11,Molly Rees,United Kingdom,London,Europe,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,9UWDBTCLYB,80.58,6,0.0,Normal Price,22.5624,No Outlier,28.000000000000004
